refactoring_type,predicted,correct,file_path
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialCentroidGeoPointDocValuesGroupingAggregatorFunction.java
Rename Variable,Reorder Parameter,False,server/src/test/java/org/elasticsearch/cluster/metadata/MetadataIndexTemplateServiceTests.java
Rename Variable,Remove Variable Modifier,False,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java
Change Variable Type,Parameterize Variable,False,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesBytesRefAggregator.java
Change Parameter Type,Extract Variable,False,x-pack/plugin/esql/compute/src/test/java/org/elasticsearch/compute/aggregation/ValuesDoubleAggregatorFunctionTests.java
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SampleBooleanGroupingAggregatorFunction.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinIntGroupingAggregatorFunction.java
Parameterize Variable,Parameterize Variable,True,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/inference/completion/CompletionOperatorTests.java
Change Attribute Type,Change Attribute Type,True,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichCache.java
Rename Variable,Remove Parameter,False,libs/simdvec/src/main/java/org/elasticsearch/simdvec/internal/vectorization/DefaultESVectorUtilSupport.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntAggregatorFunction.java
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialCentroidCartesianPointSourceValuesAggregatorFunction.java
Pull Up Method,Move Method,False,server/src/internalClusterTest/java/org/elasticsearch/snapshots/SnapshotShutdownIT.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevDoubleGroupingAggregatorFunction.java
Rename Method,Rename Method,True,libs/logstash-bridge/src/main/java/org/elasticsearch/logstashbridge/StableBridgeAPI.java
Rename Variable,Remove Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateIntGroupingAggregatorFunction.java
Reorder Parameter,Remove Parameter,False,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java
Extract Variable,Extract Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/CountDistinctBooleanGroupingAggregatorFunction.java
Change Parameter Type,Rename Parameter,False,server/src/test/java/org/elasticsearch/action/search/RankFeaturePhaseTests.java
Add Method Annotation,Add Parameter,False,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/transform/TransformMetadata.java
Extract Variable,Extract Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/ValuesFloatGroupingAggregatorFunction.java
Remove Parameter,Remove Parameter,True,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/enrich/LookupFromIndexOperator.java
Extract Method,Extract Method,True,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/history/SnapshotHistoryStore.java
Extract Variable,Change Return Type,False,server/src/main/java/org/elasticsearch/index/codec/vectors/DefaultIVFVectorsWriter.java
Add Parameter,Add Parameter,True,server/src/main/java/org/elasticsearch/index/codec/vectors/OptimizedScalarQuantizer.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinFloatAggregatorFunction.java
Move Method,Move Method,True,x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/mapper/SemanticTextUtilsTests.java
Rename Variable,Rename Variable,True,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/ilm/ShrinkActionTests.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SampleLongAggregatorFunction.java
Add Parameter Annotation,Add Variable Modifier,False,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageRepository.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/gen/src/main/java/org/elasticsearch/compute/gen/GroupingAggregatorImplementer.java
Add Parameter,Add Parameter,True,test/framework/src/main/java/org/elasticsearch/snapshots/mockstore/MockRepository.java
Extract Method,Move And Rename Method,False,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesLongAggregator.java
Move Method,Extract Method,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/analysis/VerifierTests.java
Inline Variable,Parameterize Variable,False,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStringCasingWithInsensitiveRegexMatch.java
Extract And Move Method,Extract Method,False,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/action/EsqlExecutionInfo.java
Move Method,Rename Attribute,False,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/parser/EsqlBaseParser.java
Pull Up Attribute,Pull Up Attribute,True,server/src/main/java/org/elasticsearch/index/codec/vectors/es818/ES818HnswBinaryQuantizedVectorsFormat.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateFloatGroupingAggregatorFunction.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/PercentileDoubleAggregatorFunction.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/ValuesLongGroupingAggregatorFunction.java
Add Parameter,Add Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/LastOverTimeIntGroupingAggregatorFunction.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java
Change Parameter Type,Rename Variable,False,server/src/main/java/org/elasticsearch/search/rank/feature/RankFeatureDoc.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateDoubleGroupingAggregatorFunction.java
Add Parameter,Add Parameter,True,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/expression/function/DocsV3Support.java
Change Parameter Type,Change Parameter Type,True,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/FirstOverTimeIntAggregator.java
Extract Variable,Change Parameter Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevFloatGroupingAggregatorFunction.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/PercentileDoubleGroupingAggregatorFunction.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/CountDistinctBytesRefAggregatorFunction.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateFloatGroupingAggregatorFunction.java
Change Attribute Type,Move Attribute,False,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/ValuesFloatGroupingAggregatorFunction.java
Rename Variable,Add Variable Modifier,False,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesLongAggregator.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SampleDoubleGroupingAggregatorFunction.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinLongAggregatorFunction.java
Remove Method Annotation,Rename Variable,False,x-pack/plugin/analytics/src/test/java/org/elasticsearch/xpack/analytics/ttest/TTestAggregatorTests.java
Extract Method,Rename Method,False,libs/x-content/impl/src/main/java/org/elasticsearch/xcontent/provider/json/JsonXContentParser.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MedianAbsoluteDeviationLongAggregatorFunction.java
Rename Parameter,Change Parameter Type,False,qa/vector/src/main/java/org/elasticsearch/test/knn/CmdLineArgs.java
Add Parameter,Add Parameter,True,server/src/main/java/org/elasticsearch/transport/RemoteConnectionStrategy.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxDoubleAggregatorFunction.java
Move Source Folder,Add Parameter Modifier,False,x-pack/plugin/deprecation/qa/early-deprecation-rest/src/javaRestTest/java/org/elasticsearch/xpack/deprecation/EarlyDeprecationIndexingIT.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatAggregatorFunction.java
Inline Method,Rename Method,False,x-pack/plugin/esql/compute/gen/src/main/java/org/elasticsearch/compute/gen/GroupingAggregatorImplementer.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesGroupingAggregatorFunction.java
Change Variable Type,Change Variable Type,True,server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java
Change Variable Type,Rename Variable,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/inference/bulk/BulkInferenceExecutorTests.java
Change Variable Type,Rename Variable,False,server/src/test/java/org/elasticsearch/script/field/WriteFieldTests.java
Move Attribute,Change Attribute Access Modifier,False,server/src/main/java/org/elasticsearch/cluster/metadata/Metadata.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopFloatAggregatorFunction.java
Change Variable Type,Change Variable Type,True,server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java
Extract Method,Rename Method,False,server/src/main/java/org/elasticsearch/cluster/routing/ShardMovementWriteLoadSimulator.java
Push Down Method,Push Down Method,True,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/data/AggregateMetricDoubleBlock.java
Change Parameter Type,Remove Parameter,False,libs/simdvec/src/main21/java/org/elasticsearch/simdvec/internal/vectorization/PanamaESVectorUtilSupport.java
Add Parameter,Add Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateLongGroupingAggregatorFunction.java
Change Return Type,Change Return Type,True,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/IndexResolver.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxFloatAggregatorFunction.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopBooleanAggregatorFunction.java
Move Method,Move Method,True,server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentCartesianShapeSourceValuesGroupingAggregatorFunction.java
Change Parameter Type,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/SampleDoubleAggregator.java
Remove Parameter,Remove Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeLongGroupingAggregatorFunction.java
Extract Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopIntGroupingAggregatorFunction.java
Extract Method,Extract Method,True,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/parser/EsqlBaseParser.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SampleDoubleAggregatorFunction.java
Extract Variable,Add Parameter,False,server/src/internalClusterTest/java/org/elasticsearch/indices/cluster/RemoteSearchForceConnectTimeoutIT.java
Change Method Access Modifier,Add Method Modifier,False,modules/ingest-geoip/src/yamlRestTest/java/org/elasticsearch/ingest/geoip/IngestGeoIpClientYamlTestSuiteIT.java
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentCartesianShapeSourceValuesGroupingAggregatorFunction.java
Rename Variable,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialCentroidGeoPointSourceValuesGroupingAggregatorFunction.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/CountDistinctBytesRefGroupingAggregatorFunction.java
Remove Method Annotation,Parameterize Variable,False,x-pack/plugin/migrate/src/main/java/org/elasticsearch/system_indices/task/SystemIndexMigrator.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopLongGroupingAggregatorFunction.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumIntGroupingAggregatorFunction.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/CountDistinctLongAggregatorFunction.java
Rename Variable,Change Variable Type,False,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateTrunc.java
Rename Variable,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java
Extract Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumLongGroupingAggregatorFunction.java
Rename Method,Move Method,False,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ExponentialHistogramMerger.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/MedianAbsoluteDeviationIntAggregator.java
